,taxon_name_w_authors,201807_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
190033,Tolumnia berenyce (Rchb.f.) Braem,Tolumnia guttata (L.) Nir,Tolumnia guttata (L.) Nir,Tolumnia guttata (L.) Nir,Tolumnia guttata,Tolumnia pulchella (Hook.) Raf.,Tolumnia pulchella
190036,Tolumnia caribensis (Moir) Braem,Tolumnia haitiensis (Leonard & Ames) Braem,Tolumnia haitiensis (Leonard & Ames) Braem,Tolumnia haitiensis (Leonard & Ames) Braem,Tolumnia haitiensis,Tolumnia caribensis (Moir) Braem,Tolumnia caribensis
190041,Tolumnia cuneilabia (Moir) Braem,Tolumnia guttata (L.) Nir,Tolumnia guttata (L.) Nir,Tolumnia guttata (L.) Nir,Tolumnia guttata,Tolumnia pulchella (Hook.) Raf.,Tolumnia pulchella
190051,Tolumnia lemoniana (Lindl.) Braem,Tolumnia guianensis (Aubl.) Braem,Tolumnia guianensis (Aubl.) Braem,Tolumnia guianensis (Aubl.) Braem,Tolumnia guianensis,Tolumnia lemoniana (Lindl.) Braem,Tolumnia lemoniana
190067,Tolumnia tuerckheimii subsp. acunae M.A.Díaz,Tolumnia tuerckheimii (Cogn.) Braem,Tolumnia tuerckheimii (Cogn.) Braem,Tolumnia tuerckheimii (Cogn.) Braem,Tolumnia tuerckheimii,Tolumnia acunae (M.A.Díaz) Nir,Tolumnia acunae
190104,Trachelosiphon columbianum Schltr.,Eurystyles cotyledon Wawra,Eurystyles cotyledon Wawra,Eurystyles cotyledon Wawra,Eurystyles cotyledon,Eurystyles colombiana Schltr.,Eurystyles colombiana
190282,Tragia gallabatensis Prain,Tragia hildebrandtii Müll.Arg.,Tragia hildebrandtii Müll.Arg.,Tragia hildebrandtii Müll.Arg.,Tragia hildebrandtii,Tragia plukenetii Radcl.-Sm.,Tragia plukenetii
190377,Tragia nepetifolia var. leptophylla (Torr.) Shinners,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa,Tragia leptophylla I.M.Johnst.,Tragia leptophylla
190379,Tragia nepetifolia var. scutellariifolia (Scheele) Müll.Arg.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa,Tragia brevispica Engelm. & A.Gray,Tragia brevispica
190397,Tragia parvifolia Pax,Tragia arabica Baill.,Tragia arabica Baill.,Tragia arabica Baill.,Tragia arabica,Tragia pungens Müll.Arg.,Tragia pungens
190426,Tragia ramosa var. leptophylla Torr.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa,Tragia leptophylla I.M.Johnst.,Tragia leptophylla
190447,Tragia scutellariifolia Scheele,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa,Tragia brevispica Engelm. & A.Gray,Tragia brevispica
190461,Tragia stylaris var. leptophylla (Torr.) Müll.Arg.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa Torr.,Tragia ramosa,Tragia leptophylla I.M.Johnst.,Tragia leptophylla
190840,Acalypha arvensis Poepp.,Acalypha aristata Kunth,Acalypha aristata Kunth,Acalypha alopecuroides Jacq.,Acalypha alopecuroides,Acalypha arvensis Poepp.,Acalypha arvensis
190887,Trichocentrum longicalcaratum Rolfe,Trichocentrum pulchrum Poepp. & Endl.,Trichocentrum pulchrum Poepp. & Endl.,Trichocentrum pulchrum Poepp. & Endl.,Trichocentrum pulchrum,Trichocentrum longicalcaratum Rolfe,Trichocentrum longicalcaratum
190931,Bertiera aequaliramosa Steyerm.,Bertiera guianensis Aubl.,Bertiera guianensis Aubl.,Bertiera guianensis Aubl.,Bertiera guianensis,Bertiera angustifolia Benth.,Bertiera angustifolia
191141,Trichosalpinx miragliae (Leite) Toscano,Pleurothallis miragliae Leite,Pleurothallis miragliae Leite,Pleurothallis miragliae Leite,Pleurothallis miragliae,Pabstiella miragliae (Leite) Luer,Pabstiella miragliae
191219,Trichostachys ciliata Hiern,Psychotria globosa Hiern,Psychotria globosa Hiern,Psychotria globosa Hiern,Psychotria globosa,Psychotria saccata O.Lachenaud,Psychotria saccata
191322,Trichotosia rigida var. papuana (J.J.Sm.) P.F.Hunt,Eria mucronata Lindl.,Eria mucronata Lindl.,Cylindrolobus mucronatus (Lindl.) Rauschert,Cylindrolobus mucronatus,"Cylindrolobus pseudorigidus (Ormerod) Schuit., Y.P.Ng & H.A.Pedersen",Cylindrolobus pseudorigidus
191606,Acalypha arvensis var. belangeri Briq.,Acalypha aristata Kunth,Acalypha aristata Kunth,Acalypha alopecuroides Jacq.,Acalypha alopecuroides,Acalypha arvensis Poepp.,Acalypha arvensis
191911,Tulotis ussuriensis var. transnokoensis (Ohwi & Fukuy.) T.S.Liu & H.J.Su,Platanthera sachalinensis F.Schmidt,Platanthera sachalinensis F.Schmidt,Platanthera sachalinensis F.Schmidt,Platanthera sachalinensis,Platanthera mearnsii Schltr.,Platanthera mearnsii
191912,Tulotis whangshanensis (S.S.Chien) H.Hara,Platanthera tipuloides (L.f.) Lindl.,Platanthera tipuloides (L.f.) Lindl.,Platanthera tipuloides (L.f.) Lindl.,Platanthera tipuloides,Platanthera whangshanensis (S.S.Chien) Efimov,Platanthera whangshanensis
191947,Typhonium cordifolium S.Y.Hu,Typhonium violifolium Gagnep.,Typhonium violifolium Gagnep.,Typhonium violifolium Gagnep.,Typhonium violifolium,Typhonium cordifolium S.Y.Hu,Typhonium cordifolium
192080,Uapaca laurentii De Wild.,Uapaca guineensis Müll.Arg.,Uapaca guineensis Müll.Arg.,Uapaca guineensis Müll.Arg.,Uapaca guineensis,Uapaca mole Pax,Uapaca mole
192083,Uapaca lissopyrena Radcl.-Sm.,Uapaca guineensis var. sudanica (Beille) Hutch.,Uapaca guineensis var. sudanica (Beille) Hutch.,Uapaca guineensis var. sudanica (Beille) Hutch.,Uapaca guineensis,Uapaca lissopyrena Radcl.-Sm.,Uapaca lissopyrena
192095,Uapaca mole Pax,Uapaca guineensis Müll.Arg.,Uapaca guineensis Müll.Arg.,Uapaca guineensis Müll.Arg.,Uapaca guineensis,Uapaca mole Pax,Uapaca mole
192116,Uapaca perrotii Beille,Uapaca guineensis Müll.Arg.,Uapaca guineensis Müll.Arg.,Uapaca guineensis Müll.Arg.,Uapaca guineensis,Uapaca togoensis Pax,Uapaca togoensis
192155,Betonica alpestris Jord. & Fourr.,Stachys pradica (Zanted.) Greuter & Pignatti,Stachys pradica (Zanted.) Greuter & Pignatti,Stachys pradica (Zanted.) Greuter & Pignatti,Stachys pradica,Betonica hirsuta L.,Betonica hirsuta
192221,Betonica bulgarica Degen & Nejceff,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis,Betonica bulgarica Degen & Nejceff,Betonica bulgarica
192223,Uncaria forbesii Wernham,Uncaria acida var. papuana Valeton,Uncaria acida var. papuana Valeton,Uncaria acida var. papuana Valeton,Uncaria acida,Uncaria callophylla Korth.,Uncaria callophylla
192263,Betonica divulsa Ten.,Stachys alopecuros subsp. divulsa (Ten.) Grande,Stachys alopecuros subsp. divulsa (Ten.) Grande,Stachys alopecuros subsp. divulsa (Ten.) Grande,Stachys alopecuros,Betonica alopecuros subsp. divulsa (Ten.) Bartolucci & Peruzzi,Betonica alopecuros
192323,Uragoga amazonica (Müll.Arg.) Kuntze,Rudgea verticillata (Ruiz & Pav.) Spreng.,Rudgea verticillata (Ruiz & Pav.) Spreng.,Rudgea verticillata (Ruiz & Pav.) Spreng.,Rudgea verticillata,Rudgea amazonica Müll.Arg.,Rudgea amazonica
192340,Uragoga aureola (Bartl. ex DC.) Kuntze,Psychotria hebeclada DC.,Psychotria hebeclada DC.,Palicourea hebeclada (DC.) Borhidi,Palicourea hebeclada,Palicourea pubescens (Sw.) Borhidi,Palicourea pubescens
192368,Betonica hirsuta L.,Stachys pradica (Zanted.) Greuter & Pignatti,Stachys pradica (Zanted.) Greuter & Pignatti,Stachys pradica (Zanted.) Greuter & Pignatti,Stachys pradica,Betonica hirsuta L.,Betonica hirsuta
192387,Uragoga caerulea (Ruiz & Pav.) Kuntze,Psychotria brachiata Sw.,Psychotria brachiata Sw.,Palicourea brachiata (Sw.) Borhidi,Palicourea brachiata,Palicourea coerulea Roem. & Schult.,Palicourea coerulea
192451,Betonica macrantha K.Koch,Stachys macrantha (K.Koch) Stearn,Stachys macrantha (K.Koch) Stearn,Stachys macrantha (K.Koch) Stearn,Stachys macrantha,Betonica macrantha K.Koch,Betonica macrantha
192462,Uragoga depauperata (Müll.Arg.) Kuntze,Psychotria subtriflora Müll.Arg.,Psychotria subtriflora Müll.Arg.,Psychotria subtriflora Müll.Arg.,Psychotria subtriflora,Eumachia depauperata (Müll.Arg.) M.R.V.Barbosa & M.S.Pereira,Eumachia depauperata
192490,Betonica nivea Steven,Stachys discolor Benth.,Stachys discolor Benth.,Stachys discolor Benth.,Stachys discolor,Betonica nivea Steven,Betonica nivea
192512,Uragoga gracilis (Ruiz & Pav.) Kuntze,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens (L.) I.M.Johnst.,Geophila repens,Geophila gracilis DC.,Geophila gracilis
192518,Uragoga guerzeensis Schnell,Psychotria peduncularis (Salisb.) Steyerm.,Psychotria peduncularis (Salisb.) Steyerm.,Psychotria peduncularis (Salisb.) Steyerm.,Psychotria peduncularis,Psychotria guerzeensis (Schnell) O.Lachenaud,Psychotria guerzeensis
192530,Uragoga hexamera K.Schum.,Psychotria globosa Hiern,Psychotria globosa Hiern,Psychotria globosa Hiern,Psychotria globosa,Psychotria hexamera (K.Schum.) O.Lachenaud,Psychotria hexamera
192535,Betonica officinalis L.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis,Betonica officinalis L.,Betonica officinalis
192539,Betonica officinalis subsp. haussknechtii Nyman,Stachys officinalis subsp. haussknechtii (Nyman) Greuter & Burdet,Stachys officinalis subsp. haussknechtii (Nyman) Greuter & Burdet,Stachys officinalis subsp. haussknechtii (Nyman) Greuter & Burdet,Stachys officinalis,Betonica officinalis subsp. haussknechtii Nyman,Betonica officinalis
192544,Betonica officinalis subsp. skipetarum Jáv.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis,Betonica officinalis subsp. skipetarum Jáv.,Betonica officinalis
192562,Uragoga justicioides (Schltdl.) Kuntze,Psychotria pubescens Sw.,Psychotria pubescens Sw.,Palicourea pubescens (Sw.) Borhidi,Palicourea pubescens,Palicourea hebeclada (DC.) Borhidi,Palicourea hebeclada
192596,Uragoga longipes (Müll.Arg.) Kuntze,Psychotria vellosiana Benth.,Psychotria vellosiana Benth.,Palicourea sessilis (Vell.) C.M.Taylor,Palicourea sessilis,Palicourea jungiana C.M.Taylor,Palicourea jungiana
192619,Uragoga mapouria Kuntze,Psychotria mapourioides DC.,Psychotria mapourioides DC.,Psychotria pedunculosa Rich.,Psychotria pedunculosa,Psychotria guianensis (Aubl.) Clos,Psychotria guianensis
192649,Betonica rosea Prien. ex Hornem.,Stachys macrantha (K.Koch) Stearn,Stachys macrantha (K.Koch) Stearn,Stachys macrantha (K.Koch) Stearn,Stachys macrantha,Betonica macrantha K.Koch,Betonica macrantha
192665,Betonica sabauda Jord. & Fourr.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis (L.) Trevis.,Stachys officinalis,Betonica hirsuta L.,Betonica hirsuta
192681,Betonica serotina Host,Stachys officinalis subsp. serotina (Host) Hayek,Stachys officinalis subsp. serotina (Host) Hayek,Stachys officinalis subsp. serotina (Host) Hayek,Stachys officinalis,Betonica officinalis var. serotina (Host) Nyman,Betonica officinalis
192744,Uragoga regnellii (Müll.Arg.) Kuntze,Psychotria racemosa Rich.,Psychotria racemosa Rich.,Palicourea racemosa (Aubl.) Borhidi,Palicourea racemosa,Palicourea brevicollis (Müll.Arg.) C.M.Taylor,Palicourea brevicollis
192755,Uragoga riedeliana (Müll.Arg.) Kuntze,Psychotria minutiflora Müll.Arg.,Psychotria minutiflora Müll.Arg.,Palicourea minutiflora (Müll.Arg.) C.M.Taylor,Palicourea minutiflora,Rudgea coronata subsp. ochroleuca (Müll.Arg.) Zappi,Rudgea coronata
192773,Uragoga schottiana (Müll.Arg.) Kuntze,Psychotria racemosa Rich.,Psychotria racemosa Rich.,Palicourea racemosa (Aubl.) Borhidi,Palicourea racemosa,Palicourea octocuspis (Müll.Arg.) C.M.Taylor,Palicourea octocuspis
192903,Betula alba var. communis Shirai,Betula grossa Siebold & Zucc.,Betula grossa Siebold & Zucc.,Betula grossa Siebold & Zucc.,Betula grossa,Betula papyrifera Marshall,Betula papyrifera
193011,Betula alba subsp. mandshurica Regel,Betula platyphylla subsp. mandshurica (Regel) Kitag.,Betula platyphylla subsp. mandshurica (Regel) Kitag.,Betula platyphylla subsp. mandshurica (Regel) Kitag.,Betula platyphylla,Betula pendula subsp. mandshurica (Regel) Ashburner & McAll.,Betula pendula
193143,Urospatha grandis Schott,Urospatha friedrichsthalii Schott,Urospatha friedrichsthalii Schott,Sagittaria latifolia Willd.,Sagittaria latifolia,Urospatha grandis Schott,Urospatha grandis
193162,Urospatha tonduzii Engl.,Urospatha friedrichsthalii Schott,Urospatha friedrichsthalii Schott,Sagittaria latifolia Willd.,Sagittaria latifolia,Urospatha grandis Schott,Urospatha grandis
193163,Urospatha tuerckheimii Engl.,Urospatha friedrichsthalii Schott,Urospatha friedrichsthalii Schott,Sagittaria latifolia Willd.,Sagittaria latifolia,Urospatha grandis Schott,Urospatha grandis
193201,Valantia ciliata Opiz ex J.Presl & C.Presl,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes,Mericarpaea ciliata (Banks & Sol.) Eig,Mericarpaea ciliata
193221,Valantia incrassata Pomel,Valantia hispida L.,Valantia hispida L.,Valantia hispida L.,Valantia hispida,Valantia muralis var. muralis ,Valantia muralis
193394,Vandopsis curvata J.J.Sm.,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis,Sarcanthopsis curvata (J.J.Sm.) Garay,Sarcanthopsis curvata
193399,Vandopsis pantherina J.J.Sm.,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis (Rchb.f.) Garay,Sarcanthopsis nagarensis,Sarcanthopsis pantherina (J.J.Sm.) Garay,Sarcanthopsis pantherina
193450,Vangueria lucidula Miq.,Psydrax dicoccos Gaertn.,Psydrax dicoccos Gaertn.,Psydrax dicoccos Gaertn.,Psydrax dicoccos,Psydrax lucidulus (Miq.) Mahyuni & K.M.Wong,Psydrax lucidulus
193549,Vanilla acuta Rolfe,Vanilla guianensis Splitg.,Vanilla guianensis Splitg.,Vanilla guianensis Splitg.,Vanilla guianensis,Vanilla acuta Rolfe,Vanilla acuta
193570,Vanilla barrereana Veyret & Szlach.,Vanilla hostmannii Rolfe,Vanilla hostmannii Rolfe,Vanilla hostmannii Rolfe,Vanilla hostmannii,Vanilla barrereana Veyret & Szlach.,Vanilla barrereana
193576,Betula borealis Spach,Betula pumila L.,Betula pumila L.,Betula pumila L.,Betula pumila,Betula pubescens var. pumila (L.) Govaerts,Betula pubescens
193635,Vanilla leprieurii Portères,Vanilla hartii Rolfe,Vanilla hartii Rolfe,Vanilla hartii Rolfe,Vanilla hartii,Vanilla leprieurii Portères,Vanilla leprieurii
193641,Vanilla marowynensis Pulle,Vanilla appendiculata Rolfe,Vanilla appendiculata Rolfe,Vanilla appendiculata Rolfe,Vanilla appendiculata,Vanilla marowynensis Pulle,Vanilla marowynensis
193761,Verbena andrieuxii Schauer,Glandularia teucriifolia (M.Martens & Galeotti) Umber,Glandularia teucriifolia (M.Martens & Galeotti) Umber,Verbena teucriifolia M.Martens & Galeotti,Verbena teucriifolia,Verbena bipinnatifida var. bipinnatifida ,Verbena bipinnatifida
193819,Betula celtiberica Rothm. & Vasc.,Betula pubescens Ehrh.,Betula pubescens Ehrh.,Betula pubescens Ehrh.,Betula pubescens,Betula celtiberica Rothm. & Vasc.,Betula celtiberica
193827,Verbena brasiliensis var. subglabrata Moldenke,Verbena brasiliensis Vell.,Verbena brasiliensis Vell.,Verbena brasiliensis Vell.,Verbena brasiliensis,Verbena litoralis Kunth,Verbena litoralis
193870,Betula chinensis var. fargesii (Franch.) P.C.Li,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis,Betula fargesii Franch.,Betula fargesii
193886,Verbena chiricahensis (Umber) Moldenke,Glandularia bipinnatifida var. latilobata (L.M.Perry) B.L.Turner,Glandularia bipinnatifida var. latilobata (L.M.Perry) B.L.Turner,Verbena bipinnatifida var. latilobata L.M.Perry,Verbena bipinnatifida,Verbena chiricahensis (Umber) Moldenke,Verbena chiricahensis
193979,Betula cordifolia Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera var. cordifolia (Regel) Regel,Betula papyrifera,Betula cordifolia Regel,Betula cordifolia
194027,Verbena hassleriana var. glandulosa Moldenke,Glandularia hassleriana (Briq.) Tronc.,Glandularia hassleriana (Briq.) Tronc.,Verbena hassleriana Briq.,Verbena hassleriana,Verbena nana Moldenke,Verbena nana
194051,Verbena humifusa var. reticulata Moldenke,Glandularia humifusa (Cham.) Botta,Glandularia humifusa (Cham.) Botta,Verbena humifusa Cham.,Verbena humifusa,Verbena marrubioides Cham.,Verbena marrubioides
194180,Verbena morenonis Kuntze,Junellia patagonica (Speg.) Moldenke,Junellia patagonica (Speg.) Moldenke,Junellia patagonica (Speg.) Moldenke,Junellia patagonica,Junellia morenonis (Kuntze) J.M.Watson & A.R.Flores,Junellia morenonis
194182,Verbena morongii Britton,Glandularia stellarioides (Cham.) Schnack & Covas,Glandularia stellarioides (Cham.) Schnack & Covas,Verbena stellarioides Cham.,Verbena stellarioides,Verbena sessilis (Cham.) Kuntze,Verbena sessilis
194206,Verbena occulta f. alba Moldenke,Junellia occulta (Moldenke) N.O'Leary & P.Peralta,Junellia occulta (Moldenke) N.O'Leary & P.Peralta,Junellia occulta (Moldenke) N.O'Leary & P.Peralta,Junellia occulta,Junellia alba (Moldenke) Molinari,Junellia alba
194223,Betula dahurica f. oblongifolia (Liou) S.L.Tung,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
194259,Verbena peruviana f. alba Moldenke,Glandularia peruviana (L.) Small,Glandularia peruviana (L.) Small,Verbena peruviana (L.) Britton,Verbena peruviana,Verbena tweedieana Niven ex Hook.,Verbena tweedieana
194265,Betula dahurica f. ovalifolia (Liou) S.L.Tung,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
194275,Betula dahurica f. tiliifolia (Liou) S.L.Tung,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica Pall.,Betula dahurica,Betula dauhrica var. dauhrica ,Betula dauhrica
194305,Verbena pulchra var. paludicola Moldenke,Glandularia pulchra (Moldenke) Botta,Glandularia pulchra (Moldenke) Botta,Verbena hassleriana Briq.,Verbena hassleriana,Verbena nana Moldenke,Verbena nana
194445,Verbena sulphurea var. taltalensis Moldenke,Glandularia sulphurea (D.Don) Schnack & Covas,Glandularia sulphurea (D.Don) Schnack & Covas,Verbena sulphurea D.Don,Verbena sulphurea,Verbena atacamensis Reiche,Verbena atacamensis
194692,Betula fargesii Franch.,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis Maxim.,Betula chinensis,Betula fargesii Franch.,Betula fargesii
194713,Vexillabium integrum (Fukuy.) S.S.Ying,Kuhlhasseltia yakushimensis (Yamam.) Ormerod,Kuhlhasseltia yakushimensis (Yamam.) Ormerod,Odontochilus yakushimensis (Yamam.) T.Yukawa,Odontochilus yakushimensis,Kuhlhasseltia integra (Fukuy.) T.C.Hsu & S.W.Chung,Kuhlhasseltia integra
194777,Betula fruticosa subsp. extremiorientalis (Kuzen. & V.N.Vassil.) Vorosch.,Betula fruticosa Pall.,Betula fruticosa Pall.,Betula fruticosa Pall.,Betula fruticosa,Betula humilis Schrank,Betula humilis
194790,Betula fruticosa subsp. gmelinii (Bunge) Kitag.,Betula ovalifolia Rupr.,Betula ovalifolia Rupr.,Betula fruticosa Pall.,Betula fruticosa,Betula gmelinii Bunge,Betula gmelinii
194799,Virecta lanceolata Baill.,Pseudomussaenda flava Verdc.,Pseudomussaenda flava Verdc.,Pseudomussaenda flava Verdc.,Pseudomussaenda flava,Pentas lanceolata (Forssk.) Deflers,Pentas lanceolata
194950,Vitex dalrympleana F.Muell.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla,Gmelina dalrympleana (F.Muell.) H.J.Lam,Gmelina dalrympleana
194952,Vitex dekindtiana Gürke,Vitex grisea Baker,Vitex grisea Baker,Vitex grisea Baker,Vitex grisea,Vitex madiensis subsp. milanjiensis (Britten) F.White,Vitex madiensis
194984,Betula gmelinii Bunge,Betula ovalifolia Rupr.,Betula ovalifolia Rupr.,Betula fruticosa Pall.,Betula fruticosa,Betula gmelinii Bunge,Betula gmelinii
195065,Vitex kuylenii Standl.,Vitex longiracemosa Pittier,Vitex longiracemosa Pittier,Vitex gaumeri Greenm.,Vitex gaumeri,Vitex hemsleyi Briq.,Vitex hemsleyi
195082,Vitex laurentii De Wild.,Vitex welwitschii Gürke,Vitex welwitschii Gürke,Vitex welwitschii Gürke,Vitex welwitschii,Vitex ferruginea Schumach. & Thonn.,Vitex ferruginea
195107,Betula gynoterminalis Y.C.Hsu & C.J.Wang,Betula insignis Franch.,Betula insignis Franch.,Betula kweichowensis Hu,Betula kweichowensis,Betula gynoterminalis Y.C.Hsu & C.J.Wang,Betula gynoterminalis
195115,Vitex macrophylla R.Br.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla (R.Br.) Benth.,Gmelina macrophylla,Gmelina dalrympleana (F.Muell.) H.J.Lam,Gmelina dalrympleana
195436,Volkameria infortunata Roxb.,Clerodendrum cordatum D.Don,Clerodendrum cordatum D.Don,Clerodendrum cordatum D.Don,Clerodendrum cordatum,Clerodendrum infortunatum L.,Clerodendrum infortunatum
195452,Vrydagzynea albida var. formosana (Hayata) T.Hashim.,Vrydagzynea nuda Blume,Vrydagzynea nuda Blume,Vrydagzynea nuda Blume,Vrydagzynea nuda,Vrydagzynea formosana Hayata,Vrydagzynea formosana
